,organization_id,date_day,new_customers,google_paid_search_spend,google_shopping_spend,google_pmax_spend,google_display_spend,google_video_spend,google_paid_search_clicks,google_shopping_clicks,google_pmax_clicks,google_display_clicks,google_video_clicks,google_paid_search_impressions,google_shopping_impressions,google_pmax_impressions,google_display_impressions,google_video_impressions,meta_facebook_spend,meta_instagram_spend,meta_other_spend,meta_facebook_clicks,meta_instagram_clicks,meta_other_clicks,meta_facebook_impressions,meta_instagram_impressions,meta_other_impressions,google_paid_search_ctr,google_shopping_ctr,google_pmax_ctr,meta_facebook_ctr,meta_instagram_ctr,meta_other_ctr,google_display_ctr,google_video_ctr,is_public_holiday,is_weekend,month,month_num
3224,70f3b9fb9a8f232814ce705d7641ee4f,2020-11-13,48,0.0,91.16,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,18132.0,0.0,0.0,0.0,105.43,0.0,0.0,439.0,0.0,0.0,9944.0,0.0,0.0,0.0,0.0078,0.0,0.0441,0.0,0.0,0.0,0.0,0,0,November,11
3225,70f3b9fb9a8f232814ce705d7641ee4f,2020-11-16,33,0.0,110.39,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,15361.0,0.0,0.0,0.0,104.37,0.0,0.0,461.0,0.0,0.0,12631.0,0.0,0.0,0.0,0.0095,0.0,0.0365,0.0,0.0,0.0,0.0,0,0,November,11
3226,70f3b9fb9a8f232814ce705d7641ee4f,2021-02-28,32,0.0,212.77,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,80516.0,0.0,0.0,0.0,100.25,0.0,0.0,361.0,0.0,0.0,12861.0,0.0,0.0,0.0,0.0044,0.0,0.0281,0.0,0.0,0.0,0.0,0,1,February,2
3227,70f3b9fb9a8f232814ce705d7641ee4f,2021-03-16,12,0.0,157.23,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,19143.0,0.0,0.0,0.0,58.7,0.0,0.0,26.0,0.0,0.0,3488.0,0.0,0.0,0.0,0.0089,0.0,0.0075,0.0,0.0,0.0,0.0,0,0,March,3
3228,70f3b9fb9a8f232814ce705d7641ee4f,2021-04-06,8,0.0,145.01,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,18090.0,0.0,0.0,0.0,75.87,0.0,0.0,62.0,0.0,0.0,5252.0,0.0,0.0,0.0,0.007,0.0,0.0118,0.0,0.0,0.0,0.0,0,0,April,4
3229,70f3b9fb9a8f232814ce705d7641ee4f,2021-05-22,9,52.36,150.11,0.0,0.0,0.0,45.0,118.0,0.0,0.0,0.0,639.0,18092.0,0.0,0.0,0.0,86.01,0.0,0.0,87.0,0.0,0.0,5963.0,0.0,0.0,0.0704,0.0065,0.0,0.0146,0.0,0.0,0.0,0.0,0,1,May,5
3230,70f3b9fb9a8f232814ce705d7641ee4f,2021-10-13,29,168.25,280.0,0.0,0.0,0.0,95.0,112.0,0.0,0.0,0.0,1393.0,12380.0,0.0,0.0,0.0,157.04,0.0,0.0,255.0,0.0,0.0,9409.0,0.0,0.0,0.0682,0.009,0.0,0.0271,0.0,0.0,0.0,0.0,0,0,October,10
3231,70f3b9fb9a8f232814ce705d7641ee4f,2022-08-27,6,7.96,160.13,0.0,0.0,0.0,6.0,105.0,0.0,0.0,0.0,106.0,12639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0,1,August,8
3232,70f3b9fb9a8f232814ce705d7641ee4f,2024-02-11,28,0.0,17.97,266.26,0.0,0.0,0.0,16.0,182.0,0.0,0.0,24.0,1544.0,24032.0,0.0,0.0,209.59,0.0,0.0,240.0,0.0,0.0,12930.0,0.0,0.0,0.0,0.0104,0.0076,0.0186,0.0,0.0,0.0,0.0,0,1,February,2
3233,8c7d01375c3eca8e3ecfe8f1872b3136,2023-02-17,19,0.0,0.0,19.08,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1184.0,0.0,0.0,2166.86,0.0,0.0,928.0,0.0,0.0,45161.0,0.0,0.0,0.0,0.0,0.0287,0.0205,0.0,0.0,0.0,0.0,0,0,February,2
3234,8c7d01375c3eca8e3ecfe8f1872b3136,2023-07-17,55,0.0,0.0,165.32,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,8723.0,0.0,0.0,2464.54,0.0,0.0,1850.0,0.0,0.0,100963.0,0.0,0.0,0.0,0.0,0.0096,0.0183,0.0,0.0,0.0,0.0,0,0,July,7
3235,8c7d01375c3eca8e3ecfe8f1872b3136,2023-11-03,40,0.0,28.49,379.94,0.0,0.0,0.0,58.0,251.0,0.0,0.0,0.0,1585.0,9774.0,0.0,0.0,3059.49,0.0,0.0,1882.0,0.0,0.0,88698.0,0.0,0.0,0.0,0.0366,0.0257,0.0212,0.0,0.0,0.0,0.0,0,0,November,11
3236,8c7d01375c3eca8e3ecfe8f1872b3136,2024-02-04,51,0.0,38.88,538.44,0.0,0.0,0.0,81.0,298.0,0.0,0.0,0.0,2729.0,41657.0,0.0,0.0,2196.26,0.0,0.0,1747.0,0.0,0.0,66995.0,0.0,0.0,0.0,0.0297,0.0072,0.0261,0.0,0.0,0.0,0.0,0,1,February,2
3237,8c7d01375c3eca8e3ecfe8f1872b3136,2024-03-28,48,0.0,33.08,643.13,0.0,0.0,0.0,87.0,221.0,0.0,0.0,0.0,4246.0,26158.0,0.0,0.0,2868.65,0.0,0.0,1495.0,0.0,0.0,69743.0,0.0,0.0,0.0,0.0205,0.0084,0.0214,0.0,0.0,0.0,0.0,0,0,March,3
3238,ff5c2c32d7f1c21594c518fc6a6d4fce,2021-10-02,10,67.190365747,355.2,0.0,0.0,0.0,40.0,192.0,0.0,0.0,0.0,2170.0,54326.0,0.0,0.0,0.0,808.17,0.0,0.0,434.0,0.0,0.0,29960.0,0.0,0.0,0.0184,0.0035,0.0,0.0145,0.0,0.0,0.0,0.0,0,1,October,10
3239,ff5c2c32d7f1c21594c518fc6a6d4fce,2021-12-10,12,65.5,499.37,0.0,0.0,0.0,16.0,195.0,0.0,0.0,0.0,89.0,48545.0,0.0,0.0,0.0,976.22,0.0,0.0,396.0,0.0,0.0,24275.0,0.0,0.0,0.1798,0.004,0.0,0.0163,0.0,0.0,0.0,0.0,0,0,December,12
3240,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-02-12,8,83.24,615.38,0.0,0.0,0.0,33.0,261.0,0.0,0.0,0.0,1761.0,78407.0,0.0,0.0,0.0,1140.39,0.0,0.0,2416.0,0.0,0.0,87741.0,0.0,0.0,0.0187,0.0033,0.0,0.0275,0.0,0.0,0.0,0.0,0,1,February,2
3241,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-04-25,14,143.25,550.34,0.0,0.0,0.0,43.0,194.0,0.0,0.0,0.0,1764.0,60727.0,0.0,0.0,0.0,624.86,0.0,0.0,314.0,0.0,0.0,18604.0,0.0,0.0,0.0244,0.0032,0.0,0.0169,0.0,0.0,0.0,0.0,0,0,April,4
3242,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-06-02,12,175.928619568,279.95,0.0,0.0,0.0,39.0,132.0,0.0,0.0,0.0,1649.0,36325.0,0.0,0.0,0.0,1265.22,0.0,0.0,742.0,0.0,0.0,39728.0,0.0,0.0,0.0237,0.0036,0.0,0.0187,0.0,0.0,0.0,0.0,0,0,June,6
3243,09113a73f8618b48b3cf53b24cd78d2f,2022-05-19,60,96.4,0.0,289.55,0.0,0.0,130.0,0.0,541.0,0.0,0.0,1160.0,0.0,80888.0,0.0,0.0,72.96,0.0,0.0,94.0,0.0,0.0,4943.0,0.0,0.0,0.1121,0.0,0.0067,0.019,0.0,0.0,0.0,0.0,0,0,May,5
3244,09113a73f8618b48b3cf53b24cd78d2f,2023-01-14,72,0.0,0.0,448.49,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,94617.0,0.0,0.0,97.76,0.0,0.0,212.0,0.0,0.0,8036.0,0.0,0.0,0.0,0.0,0.0076,0.0264,0.0,0.0,0.0,0.0,0,1,January,1
3245,09113a73f8618b48b3cf53b24cd78d2f,2023-04-03,44,0.0,0.0,326.37,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,73536.0,0.0,0.0,41.24,0.0,0.0,106.0,0.0,0.0,4323.0,0.0,0.0,0.0,0.0,0.0067,0.0245,0.0,0.0,0.0,0.0,0,0,April,4
3246,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2021-11-07,16,51.33,143.24,0.0,0.0,0.0,35.0,118.0,0.0,0.0,0.0,658.0,16940.0,0.0,5.0,0.0,504.18,0.0,0.0,643.0,0.0,0.0,43352.0,0.0,0.0,0.0532,0.007,0.0,0.0148,0.0,0.0,0.0,0.0,0,1,November,11
3247,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2022-01-18,6,46.86,144.97,0.0,0.0,0.0,30.0,106.0,0.0,0.0,0.0,622.0,18651.0,0.0,0.0,0.0,540.96,0.0,0.0,787.0,0.0,0.0,147078.0,0.0,0.0,0.0482,0.0057,0.0,0.0054,0.0,0.0,0.0,0.0,0,0,January,1
3248,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2023-10-04,5,0.0,2.67,83.22,0.0,0.0,0.0,4.0,70.0,0.0,0.0,1.0,390.0,7906.0,0.0,0.0,376.0,290.9,0.0,339.0,438.0,0.0,23372.0,28694.0,0.0,0.0,0.0103,0.0089,0.0145,0.0153,0.0,0.0,0.0,0,0,October,10
3249,4a762f02ca755b22d37393e8dbeab1a6,2023-02-08,112,181.271732609,0.0,828.747047097,0.0,0.0,145.0,0.0,669.0,0.0,0.0,2389.0,0.0,64819.0,0.0,0.0,1631.662031338,701.585199799,0.2724248418,2233.0,583.0,0.0,115709.0,30581.0,40.0,0.0607,0.0,0.0103,0.0193,0.0191,0.0,0.0,0.0,0,0,February,2
3250,4a762f02ca755b22d37393e8dbeab1a6,2023-03-15,138,636.748400899,0.0,1142.437387311,0.0,0.0,358.0,0.0,1026.0,0.0,0.0,4237.0,0.0,46841.0,0.0,0.0,845.350888789,1246.579040498,0.4241366641,1150.0,985.0,0.0,54788.0,78211.0,21.0,0.0845,0.0,0.0219,0.021,0.0126,0.0,0.0,0.0,0,0,March,3
3251,560f5cf4dce8824a907c84162e553de0,2022-01-15,73,94.74,633.76,0.0,0.0,0.0,449.0,1042.0,0.0,0.0,0.0,1121.0,96271.0,0.0,0.0,0.0,260.22,0.0,0.0,751.0,0.0,0.0,35631.0,0.0,0.0,0.4005,0.0108,0.0,0.0211,0.0,0.0,0.0,0.0,0,1,January,1
3252,560f5cf4dce8824a907c84162e553de0,2022-04-30,74,110.33,1095.86,335.87,0.0,0.0,319.0,1230.0,351.0,0.0,0.0,1157.0,100581.0,34347.0,0.0,0.0,443.9,0.0,0.0,509.0,0.0,0.0,34383.0,0.0,0.0,0.2757,0.0122,0.0102,0.0148,0.0,0.0,0.0,0.0,0,1,April,4
3253,560f5cf4dce8824a907c84162e553de0,2022-10-26,131,934.21,0.0,404.09,0.0,0.0,660.0,0.0,887.0,0.0,0.0,5112.0,0.0,52678.0,0.0,0.0,1067.35,0.0,0.0,3984.0,0.0,0.0,103587.0,0.0,0.0,0.1291,0.0,0.0168,0.0385,0.0,0.0,0.0,0.0,0,0,October,10
3254,560f5cf4dce8824a907c84162e553de0,2023-04-02,44,286.26,0.0,363.78,0.0,0.0,456.0,0.0,848.0,0.0,0.0,1767.0,0.0,56137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0,1,April,4
3255,560f5cf4dce8824a907c84162e553de0,2023-06-02,56,379.76,0.0,427.96,0.0,0.0,419.0,0.0,759.0,0.0,0.0,1744.0,0.0,62945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403,0.0,0.0121,0.0,0.0,0.0,0.0,0.0,0,0,June,6
3256,6be433bd50b2da88aa18f31056a71ea2,2023-08-27,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.91,422.41,3.04,1832.0,252.0,11.0,109057.0,23881.0,231.0,0.0,0.0,0.0,0.0168,0.0106,0.0476,0.0,0.0,0,1,August,8
3257,70f3b9fb9a8f232814ce705d7641ee4f,2021-12-03,82,481.92,336.14,0.0,0.0,0.0,219.0,175.0,0.0,0.0,0.0,2930.0,15150.0,0.0,0.0,0.0,587.87,0.0,0.0,706.0,0.0,0.0,33817.0,0.0,0.0,0.0747,0.0116,0.0,0.0209,0.0,0.0,0.0,0.0,0,0,December,12
3258,70f3b9fb9a8f232814ce705d7641ee4f,2022-04-20,13,79.47,167.73,0.0,0.0,0.0,53.0,119.0,0.0,0.0,0.0,743.0,13463.0,0.0,0.0,0.0,49.12,0.0,0.0,28.0,0.0,0.0,2040.0,0.0,0.0,0.0713,0.0088,0.0,0.0137,0.0,0.0,0.0,0.0,0,0,April,4
3259,70f3b9fb9a8f232814ce705d7641ee4f,2023-08-02,6,0.0,0.0,69.76,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,6169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0,0,August,8
3260,70f3b9fb9a8f232814ce705d7641ee4f,2024-01-09,26,4.45,23.03,264.16,0.0,0.0,6.0,37.0,165.0,0.0,0.0,50.0,3211.0,18896.0,0.0,0.0,298.53,0.0,0.0,330.0,0.0,0.0,36121.0,0.0,0.0,0.12,0.0115,0.0087,0.0091,0.0,0.0,0.0,0.0,0,0,January,1
3261,8c7d01375c3eca8e3ecfe8f1872b3136,2023-05-04,34,0.0,0.0,382.77,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,22285.0,0.0,0.0,2168.18,0.0,0.0,1388.0,0.0,0.0,63091.0,0.0,0.0,0.0,0.0,0.0075,0.022,0.0,0.0,0.0,0.0,0,0,May,5
3262,8c7d01375c3eca8e3ecfe8f1872b3136,2023-06-29,23,0.0,0.0,177.53,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,13965.0,0.0,0.0,2220.81,0.0,0.0,1599.0,0.0,0.0,109430.0,0.0,0.0,0.0,0.0,0.0094,0.0146,0.0,0.0,0.0,0.0,0,0,June,6
3263,8c7d01375c3eca8e3ecfe8f1872b3136,2023-08-20,41,0.0,24.41,696.87,0.0,0.0,0.0,62.0,245.0,0.0,0.0,0.0,1713.0,26112.0,0.0,0.0,3720.73,0.0,0.0,2731.0,0.0,0.0,117707.0,0.0,0.0,0.0,0.0362,0.0094,0.0232,0.0,0.0,0.0,0.0,0,1,August,8
3264,8c7d01375c3eca8e3ecfe8f1872b3136,2024-03-01,32,0.0,35.43,283.54,0.0,0.0,0.0,77.0,117.0,0.0,0.0,0.0,2662.0,14998.0,0.0,0.0,2561.79,0.0,0.0,1797.0,0.0,0.0,68811.0,0.0,0.0,0.0,0.0289,0.0078,0.0261,0.0,0.0,0.0,0.0,0,0,March,3
3265,ff5c2c32d7f1c21594c518fc6a6d4fce,2021-09-09,20,105.42,134.58,0.0,0.0,0.0,133.0,125.0,0.0,0.0,0.0,3363.0,27325.0,0.0,0.0,0.0,806.12,0.0,0.0,464.0,0.0,0.0,36395.0,0.0,0.0,0.0395,0.0046,0.0,0.0127,0.0,0.0,0.0,0.0,0,0,September,9
3266,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-01-19,9,102.759953762,581.42,0.0,0.0,0.0,48.0,254.0,0.0,0.0,0.0,2392.0,58709.0,0.0,0.0,0.0,1099.71,0.0,0.0,758.0,0.0,0.0,36370.0,0.0,0.0,0.0201,0.0043,0.0,0.0208,0.0,0.0,0.0,0.0,0,0,January,1
3267,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-03-10,19,36.4,576.94,0.0,0.0,0.0,19.0,279.0,0.0,0.0,0.0,1172.0,63540.0,0.0,0.0,0.0,613.06,0.0,0.0,106.0,0.0,0.0,13768.0,0.0,0.0,0.0162,0.0044,0.0,0.0077,0.0,0.0,0.0,0.0,0,0,March,3
3268,ff5c2c32d7f1c21594c518fc6a6d4fce,2022-06-11,2,75.621400645,524.74,0.0,0.0,0.0,15.0,194.0,0.0,0.0,0.0,777.0,52596.0,0.0,0.0,0.0,862.05,0.0,0.0,362.0,0.0,0.0,21487.0,0.0,0.0,0.0193,0.0037,0.0,0.0168,0.0,0.0,0.0,0.0,0,1,June,6
3269,ff5c2c32d7f1c21594c518fc6a6d4fce,2023-03-18,7,79.87,0.0,354.06,0.0,0.0,20.0,0.0,186.0,0.0,0.0,430.0,0.0,38869.0,0.0,0.0,547.05,0.0,0.0,370.0,0.0,0.0,21558.0,0.0,0.0,0.0465,0.0,0.0048,0.0172,0.0,0.0,0.0,0.0,0,1,March,3
3270,ff5c2c32d7f1c21594c518fc6a6d4fce,2023-10-16,4,290.51,185.27,371.71,0.0,0.0,54.0,24.0,270.0,0.0,0.0,1466.0,2962.0,22913.0,0.0,0.0,1700.39,0.0,0.0,1091.0,0.0,0.0,239982.0,0.0,0.0,0.0368,0.0081,0.0118,0.0045,0.0,0.0,0.0,0.0,0,0,October,10
3271,ff5c2c32d7f1c21594c518fc6a6d4fce,2023-11-26,91,1404.190429649,154.35,713.03,0.0,0.0,171.0,45.0,199.0,0.0,0.0,5885.0,7250.0,25951.0,0.0,0.0,3051.47,0.0,0.0,1787.0,0.0,0.0,64846.0,0.0,0.0,0.0291,0.0062,0.0077,0.0276,0.0,0.0,0.0,0.0,0,1,November,11
3272,09113a73f8618b48b3cf53b24cd78d2f,2020-08-20,59,0.0,37.91,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,22070.0,0.0,0.0,0.0,14.81,0.0,0.0,128.0,0.0,0.0,4772.0,0.0,0.0,0.0,0.0084,0.0,0.0268,0.0,0.0,0.0,0.0,0,0,August,8
3273,09113a73f8618b48b3cf53b24cd78d2f,2020-08-27,81,0.0,38.49,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,21484.0,0.0,0.0,0.0,417.2,0.0,0.0,1377.0,0.0,0.0,95540.0,0.0,0.0,0.0,0.0108,0.0,0.0144,0.0,0.0,0.0,0.0,0,0,August,8
3274,09113a73f8618b48b3cf53b24cd78d2f,2021-12-31,130,76.6,562.33,0.0,0.0,0.0,93.0,868.0,0.0,0.0,0.0,1147.0,126402.0,0.0,0.0,0.0,565.65,647.93,0.2,672.0,794.0,0.0,51851.0,90350.0,91.0,0.0811,0.0069,0.0,0.013,0.0088,0.0,0.0,0.0,1,0,December,12
3275,09113a73f8618b48b3cf53b24cd78d2f,2022-01-02,108,75.88,470.81,0.0,0.0,0.0,116.0,771.0,0.0,0.0,0.0,1232.0,128998.0,0.0,0.0,0.0,127.7,0.0,0.0,241.0,0.0,0.0,8594.0,0.0,0.0,0.0942,0.006,0.0,0.028,0.0,0.0,0.0,0.0,0,1,January,1
3276,09113a73f8618b48b3cf53b24cd78d2f,2022-06-07,49,0.0,0.0,285.96,0.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,65188.0,0.0,0.0,75.1,0.0,0.0,65.0,0.0,0.0,4722.0,0.0,0.0,0.0,0.0,0.0095,0.0138,0.0,0.0,0.0,0.0,0,0,June,6
3277,09113a73f8618b48b3cf53b24cd78d2f,2023-02-06,60,0.0,0.0,342.66,0.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,87227.0,0.0,0.0,151.32,0.0,0.0,341.0,0.0,0.0,25698.0,0.0,0.0,0.0,0.0,0.0069,0.0133,0.0,0.0,0.0,0.0,0,0,February,2
3278,09113a73f8618b48b3cf53b24cd78d2f,2024-02-14,47,0.0,0.0,367.25,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,61147.0,0.0,0.0,174.58,0.0,0.0,988.0,0.0,0.0,33232.0,0.0,0.0,0.0,0.0,0.0122,0.0297,0.0,0.0,0.0,0.0,0,0,February,2
3279,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2020-07-12,12,0.0,40.68,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,15183.0,0.0,0.0,0.0,271.42,0.0,0.0,612.0,0.0,0.0,45796.0,0.0,0.0,0.0,0.0052,0.0,0.0134,0.0,0.0,0.0,0.0,0,1,July,7
3280,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2022-10-20,4,12.46,0.0,33.39,10.29,0.0,5.0,0.0,28.0,49.0,0.0,190.0,42.0,2808.0,10878.0,0.0,138.61,14.14,0.0,111.0,13.0,0.0,5989.0,621.0,0.0,0.0263,0.0,0.01,0.0185,0.0209,0.0,0.0045,0.0,0,0,October,10
3281,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2024-02-18,29,2.9,0.0,109.21,0.0,0.0,1.0,0.0,154.0,0.0,0.0,14.0,0.0,12667.0,0.0,0.0,288.19,371.21,0.28,597.0,565.0,1.0,21871.0,21665.0,15.0,0.0714,0.0,0.0122,0.0273,0.0261,0.0667,0.0,0.0,0,1,February,2
3282,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2024-03-17,6,6.65,0.0,118.07,0.0,0.0,4.0,0.0,139.0,0.0,0.0,54.0,0.0,10943.0,0.0,0.0,136.35,279.08,0.02,144.0,345.0,0.0,9753.0,19395.0,1.0,0.0741,0.0,0.0127,0.0148,0.0178,0.0,0.0,0.0,0,1,March,3
3283,2b15eedfc4faa6293dc4b3bf8c1c9c1f,2024-05-08,7,10.15,0.0,273.99,0.0,0.0,2.0,0.0,227.0,0.0,0.0,48.0,0.0,28719.0,0.0,0.0,160.03,231.9,0.0,284.0,253.0,0.0,9247.0,9296.0,1.0,0.0417,0.0,0.0079,0.0307,0.0272,0.0,0.0,0.0,0,0,May,5
3284,4a762f02ca755b22d37393e8dbeab1a6,2021-10-06,22,37.89,165.84,0.0,0.0,0.0,35.0,263.0,0.0,0.0,0.0,507.0,13796.0,0.0,0.0,0.0,352.498554155,0.0,0.0,291.0,0.0,0.0,9457.0,0.0,0.0,0.069,0.0191,0.0,0.0308,0.0,0.0,0.0,0.0,0,0,October,10
3285,4a762f02ca755b22d37393e8dbeab1a6,2022-06-30,96,0.0,0.0,280.15259874,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,9035.0,0.0,0.0,2711.315222781,0.0,0.0,2143.0,0.0,0.0,129288.0,0.0,0.0,0.0,0.0,0.0335,0.0166,0.0,0.0,0.0,0.0,0,0,June,6
3286,4a762f02ca755b22d37393e8dbeab1a6,2023-07-30,289,661.257350728,77.829809899,1933.306581291,0.0,0.0,453.0,31.0,1114.0,0.0,0.0,5396.0,1352.0,47753.0,0.0,0.0,878.274580011,2718.430643347,0.2070465038,2672.0,2248.0,0.0,56059.0,143608.0,65.0,0.084,0.0229,0.0233,0.0477,0.0157,0.0,0.0,0.0,0,1,July,7
3287,4a762f02ca755b22d37393e8dbeab1a6,2023-09-09,196,577.195083796,0.0,1829.277288532,0.0,0.0,312.0,0.0,997.0,0.0,0.0,3356.0,0.0,43642.0,0.0,0.0,1239.123591703,2639.48717938,0.1123249549,1867.0,2296.0,0.0,70734.0,147736.0,145.0,0.093,0.0,0.0228,0.0264,0.0155,0.0,0.0,0.0,0,1,September,9
3288,4a762f02ca755b22d37393e8dbeab1a6,2023-09-16,223,1042.994038217,0.0,1147.050961998,0.0,0.0,463.0,0.0,675.0,0.0,0.0,5275.0,0.0,39010.0,0.0,0.0,1434.397542917,2337.029248071,0.2410213678,2021.0,2225.0,0.0,80611.0,140735.0,133.0,0.0878,0.0,0.0173,0.0251,0.0158,0.0,0.0,0.0,0,1,September,9
3289,4a762f02ca755b22d37393e8dbeab1a6,2023-11-23,67,94.863501274,0.0,421.584590369,0.0,0.0,83.0,0.0,228.0,0.0,0.0,777.0,0.0,10829.0,0.0,0.0,505.011087854,814.145355073,0.5337084367,675.0,362.0,0.0,18962.0,26112.0,339.0,0.1068,0.0,0.0211,0.0356,0.0139,0.0,0.0,0.0,1,0,November,11
3290,4a762f02ca755b22d37393e8dbeab1a6,2024-04-15,167,291.83,0.0,2452.816064984,0.0,0.0,136.0,0.0,1285.0,0.0,0.0,2300.0,0.0,110853.0,0.0,0.0,2778.183618286,1267.522516432,2.30734083,3357.0,1349.0,0.0,176525.0,64525.0,117.0,0.0591,0.0,0.0116,0.019,0.0209,0.0,0.0,0.0,0,0,April,4
3291,560f5cf4dce8824a907c84162e553de0,2021-04-25,72,465.41,473.73,0.0,0.0,0.0,644.0,760.0,0.0,0.0,0.0,19339.0,71293.0,0.0,0.0,0.0,232.1,0.0,0.0,837.0,0.0,0.0,30668.0,0.0,0.0,0.0333,0.0107,0.0,0.0273,0.0,0.0,0.0,0.0,0,1,April,4
3292,560f5cf4dce8824a907c84162e553de0,2021-06-13,42,198.32,248.52,0.0,0.0,0.0,352.0,550.0,0.0,0.0,0.0,3928.0,40289.0,0.0,0.0,0.0,177.88,0.0,0.0,285.0,0.0,0.0,18286.0,0.0,0.0,0.0896,0.0137,0.0,0.0156,0.0,0.0,0.0,0.0,0,1,June,6
3293,560f5cf4dce8824a907c84162e553de0,2021-09-24,84,265.42,593.0,0.0,0.0,0.0,412.0,956.0,0.0,0.0,0.0,2097.0,93076.0,0.0,0.0,0.0,253.01,0.0,0.0,603.0,0.0,0.0,29547.0,0.0,0.0,0.1965,0.0103,0.0,0.0204,0.0,0.0,0.0,0.0,0,0,September,9
3294,560f5cf4dce8824a907c84162e553de0,2023-04-03,46,237.26,0.0,347.34,0.0,0.0,464.0,0.0,761.0,0.0,0.0,1827.0,0.0,52086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0146,0.0,0.0,0.0,0.0,0.0,0,0,April,4
3295,6be433bd50b2da88aa18f31056a71ea2,2023-05-23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.111135652,0.0,0.0,1276.0,0.0,0.0,97717.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0,0,May,5
3296,70f3b9fb9a8f232814ce705d7641ee4f,2021-05-13,18,48.62,129.55,0.0,0.0,0.0,41.0,142.0,0.0,0.0,0.0,876.0,57527.0,0.0,0.0,0.0,95.16,0.0,0.0,72.0,0.0,0.0,6603.0,0.0,0.0,0.0468,0.0025,0.0,0.0109,0.0,0.0,0.0,0.0,0,0,May,5
3297,70f3b9fb9a8f232814ce705d7641ee4f,2021-05-20,15,80.08,111.33,0.0,0.0,0.0,50.0,96.0,0.0,0.0,0.0,846.0,14109.0,0.0,0.0,0.0,83.83,0.0,0.0,123.0,0.0,0.0,6803.0,0.0,0.0,0.0591,0.0068,0.0,0.0181,0.0,0.0,0.0,0.0,0,0,May,5
3298,70f3b9fb9a8f232814ce705d7641ee4f,2021-06-08,7,76.49,98.392714623,0.0,0.0,0.0,53.0,83.0,0.0,0.0,0.0,1043.0,11862.0,0.0,0.0,0.0,57.55,0.0,0.0,50.0,0.0,0.0,3460.0,0.0,0.0,0.0508,0.007,0.0,0.0145,0.0,0.0,0.0,0.0,0,0,June,6
3299,70f3b9fb9a8f232814ce705d7641ee4f,2021-08-05,14,39.41,55.506685223,0.0,0.0,0.0,31.0,63.0,0.0,0.0,0.0,675.0,9215.0,0.0,0.0,0.0,37.29,0.0,0.0,12.0,0.0,0.0,562.0,0.0,0.0,0.0459,0.0068,0.0,0.0214,0.0,0.0,0.0,0.0,0,0,August,8
